Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060045~positive regulation of cardiac muscle cell proliferation	7	0.343811394891945	0.0945281564905402	P46937, Q13207, P46531, Q06413, Q02297, Q03167, Q06330	2003	31	19357	2.1821944502600936	1.0	0.7460069036338015	0.7286394270275977

Annotation Cluster 52	Enrichment Score: 1.5856659631584296
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	INTRAMEM:Discontinuously helical	9	0.44204322200392926	2.1674617211385336E-4	Q13224, Q05586, P55087, P55064, Q12879, P48664, P43003, P43004, P43005	1988	19	20516	4.888382929153871	0.8422027039682306	0.04725595194647492	0.047000754272192476
GOTERM_BP_DIRECT	GO:0098712~L-glutamate import across plasma membrane	6	0.29469548133595286	0.0010375418109279323	P48664, P43003, P43004, Q13255, P43005, P49768	2003	9	19357	6.442669329339324	0.9989107485765195	0.04728976713925609	0.0461888337289843
INTERPRO	IPR018107:Sodium:dicarboxylate symporter, conserved site	5	0.2455795677799607	0.0032382247081127313	P43007, P48664, P43003, P43004, P43005	2006	7	19139	6.8149124056402215	0.9998847915630561	0.17346860457091098	0.17148327004077182
INTERPRO	IPR001991:Sodium:dicarboxylate symporter	5	0.2455795677799607	0.0032382247081127313	P43007, P48664, P43003, P43004, P43005	2006	7	19139	6.8149124056402215	0.9998847915630561	0.17346860457091098	0.17148327004077182
GOTERM_MF_DIRECT	GO:0015175~neutral amino acid transmembrane transporter activity	7	0.343811394891945	0.006395358445661122	P43007, P82251, P48664, Q01650, P43003, P43004, P43005	2018	17	18913	3.8591208534950154	0.9999940362177898	0.1713042440802086	0.16618795732367972
GOTERM_MF_DIRECT	GO:0005314~high-affinity glutamate transmembrane transporter activity	4	0.19646365422396855	0.010260444588200917	P48664, P43003, P43004, P43005	2018	5	18913	7.4977205153617446	0.9999999960029565	0.226333336504432	0.21957351418749962
GOTERM_MF_DIRECT	GO:0015501~glutamate:sodium symporter activity	4	0.19646365422396855	0.010260444588200917	P48664, P43003, P43004, P43005	2018	5	18913	7.4977205153617446	0.9999999960029565	0.226333336504432	0.21957351418749962
GOTERM_BP_DIRECT	GO:0006836~neurotransmitter transport	11	0.5402750491159135	0.010824618104017636	P47869, Q05084, P48067, P48029, Q05940, P48664, P43003, P43004, P54219, P43005, Q01959	2003	43	19357	2.4721870682348572	1.0	0.2363434889687837	0.23084127445079472
GOTERM_BP_DIRECT	GO:0070633~transepithelial transport	5	0.2455795677799607	0.014360208970975927	P78310, P43003, P43004, P80108, P43005	2003	10	19357	4.832001997004493	1.0	0.2808788492775411	0.27433982554968595
GOTERM_CC_DIRECT	GO:0098796~membrane protein complex	3	0.14734774066797643	0.02713795147758706	P48664, P43003, P43004	2027	3	20587	10.156388751850026	0.9999999999997956	0.175734783348765	0.15670512225167652
GOTERM_BP_DIRECT	GO:0015813~L-glutamate transport	6	0.29469548133595286	0.04877024063049237	P43007, Q07837, P48664, P43003, P43004, P43005	2003	20	19357	2.8992011982026957	1.0	0.5542489932496019	0.5413457528407173
GOTERM_MF_DIRECT	GO:0015179~L-amino acid transmembrane transporter activity	7	0.343811394891945	0.07092280968744617	P82251, P48664, Q01650, P43003, P43004, P52569, P43005	2018	28	18913	2.3430376610505452	1.0	0.7387792675775643	0.716714393452581
GOTERM_MF_DIRECT	GO:0015183~L-aspartate transmembrane transporter activity	4	0.19646365422396855	0.08204316002231113	P43007, P55851, P48664, P43005	2018	10	18913	3.7488602576808723	1.0	0.7795774536494965	0.7562940737004982
GOTERM_BP_DIRECT	GO:0070779~D-aspartate import	3	0.14734774066797643	0.08648767636621141	P43003, P43004, P43005	2003	5	19357	5.7984023964053915	1.0	0.7194898849097991	0.7027397399933051
UP_KW_BIOLOGICAL_PROCESS	KW-0029~Amino-acid transport	10	0.4911591355599214	0.15172921094312208	Q07837, P82251, P48067, P51811, P48664, Q01650, P43003, P43004, P52569, P43005	1299	53	11248	1.6337676296715908	0.9999999999997758	0.6714017584233152	0.6220897648668005
GOTERM_MF_DIRECT	GO:0005313~L-glutamate transmembrane transporter activity	4	0.19646365422396855	0.1542733896973315	P48664, P43003, P43004, P43005	2018	13	18913	2.883738659754517	1.0	1.0	0.9706510138740662
GOTERM_MF_DIRECT	GO:0015293~symporter activity	12	0.5893909626719057	0.18306289802373774	P43007, P48065, Q00325, P48029, P48664, P46059, Q0GE19, Q08357, P43003, P43004, P53985, P43005	2018	76	18913	1.4798132596108706	1.0	1.0	0.9706510138740662
GOTERM_BP_DIRECT	GO:0071314~cellular response to cocaine	3	0.14734774066797643	0.19712348365027504	P43003, P43004, P43005	2003	8	19357	3.6240014977533694	1.0	0.9650453681561242	0.9425785481123191
GOTERM_BP_DIRECT	GO:0015804~neutral amino acid transport	4	0.19646365422396855	0.3721052319800793	P82251, P48664, Q01650, P43003	2003	21	19357	1.8407626655255211	1.0	1.0	0.9768680566123877
GOTERM_MF_DIRECT	GO:0008514~organic anion transmembrane transporter activity	5	0.2455795677799607	0.37450699952278343	P48664, P43003, P46721, P43004, P43005	2018	29	18913	1.6158880421038242	1.0	1.0	0.9706510138740662

Annotation Cluster 53	Enrichment Score: 1.5793733477293515
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004693~cyclin-dependent protein serine/threonine kinase activity	11	0.5402750491159135	7.500459891425935E-4	Q13523, Q00532, P50750, Q00536, Q00535, Q00534, P50613, P49336, Q00537, Q00526, Q07002	2018	30	18913	3.436455236207466	0.7550898577246067	0.02700554250030685	0.026198976964297686
GOTERM_MF_DIRECT	GO:0008353~RNA polymerase II carboxy-terminal domain kinase activity	5	0.2455795677799607	0.04196153012752741	P50750, Q00534, P50613, P49336, Q13627	2018	13	18913	3.604673324693146	1.0	0.5316072228994182	0.5157298871754888
BIOCARTA	h_EfpPathway:Estrogen-responsive protein Efp controls cell cycle and breast tumors growth	5	0.2455795677799607	0.5806851868695243	Q00535, Q00534, P50613, P49336, Q00526	400	16	1623	1.26796875	1.0	1.0	1.0

Annotation Cluster 54	Enrichment Score: 1.573808194791969
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR014721:Ribosomal protein S5 domain 2-type fold, subgroup	8	0.3929273084479371	0.00565653015375118	Q03426, P54278, Q01415, P54277, P51570, Q02880, P53602, P62249	2006	22	19139	3.4694099519622945	0.9999998706260235	0.25954191497041357	0.25657147817533016
INTERPRO	IPR006204:GHMP kinase N-terminal domain	4	0.19646365422396855	0.009755189728366843	Q03426, Q01415, P51570, P53602	2006	5	19139	7.632701894317049	0.9999999999987519	0.3472992887572888	0.3433244757243013
INTERPRO	IPR006203:GHMP kinase, ATP-binding, conserved site	3	0.14734774066797643	0.030612892330099707	Q03426, Q01415, P51570	2006	3	19139	9.54087736789631	1.0	0.6902713464109579	0.6823712451644806
INTERPRO	IPR020568:Ribosomal protein S5 domain 2-type fold	10	0.4911591355599214	0.041193244651230546	Q03426, P54278, Q01415, P54277, Q12931, P51570, Q02880, Q06265, P53602, P62249	2006	45	19139	2.1201949706436247	1.0	0.8057916957058301	0.796569473151257
UP_SEQ_FEATURE	DOMAIN:GHMP kinase C-terminal	3	0.14734774066797643	0.049260699757778616	Q03426, Q01415, P51570	1988	4	20516	7.739939637826962	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:GHMP kinase N-terminal	3	0.14734774066797643	0.049260699757778616	Q03426, Q01415, P51570	1988	4	20516	7.739939637826962	1.0	1.0	0.9947164494540331
INTERPRO	IPR013750:GHMP kinase, C-terminal domain	3	0.14734774066797643	0.05699349509741425	Q03426, Q01415, P51570	2006	4	19139	7.155658025922234	1.0	0.9264756528626176	0.9158722119142614

Annotation Cluster 55	Enrichment Score: 1.56587576597613
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR016163:Aldehyde dehydrogenase, C-terminal	9	0.44204322200392926	3.736885446767919E-4	P54886, P49189, Q02252, P51649, P43353, P51648, P47895, P49419, P48448	2006	19	19139	4.519362963740359	0.6483181828264739	0.038697524848752225	0.03825463472172788
INTERPRO	IPR016161:Aldehyde/histidinol dehydrogenase	9	0.44204322200392926	5.65877974201617E-4	P54886, P49189, Q02252, P51649, P43353, P51648, P47895, P49419, P48448	2006	20	19139	4.293394815553341	0.7945685031786935	0.047945297450537	0.047396567293735425
INTERPRO	IPR016162:Aldehyde dehydrogenase, N-terminal	9	0.44204322200392926	5.65877974201617E-4	P54886, P49189, Q02252, P51649, P43353, P51648, P47895, P49419, P48448	2006	20	19139	4.293394815553341	0.7945685031786935	0.047945297450537	0.047396567293735425
INTERPRO	IPR015590:Aldehyde dehydrogenase domain	9	0.44204322200392926	5.65877974201617E-4	P54886, P49189, Q02252, P51649, P43353, P51648, P47895, P49419, P48448	2006	20	19139	4.293394815553341	0.7945685031786935	0.047945297450537	0.047396567293735425
UP_SEQ_FEATURE	DOMAIN:Aldehyde dehydrogenase	7	0.343811394891945	0.00395894178545367	Q02252, P51649, P43353, P51648, P47895, P49419, P48448	1988	17	20516	4.249378624689313	0.9999999999999979	0.3819075417279519	0.379845115463631
INTERPRO	IPR016160:Aldehyde dehydrogenase, conserved site	7	0.343811394891945	0.004153101468553832	P49189, Q02252, P51649, P43353, P51648, P47895, P48448	2006	16	19139	4.174133848454636	0.999991160247977	0.20735842332279492	0.20498522248362128
GOTERM_BP_DIRECT	GO:0006081~cellular aldehyde metabolic process	5	0.2455795677799607	0.014360208970975927	P49189, P43353, P51648, P49419, P48448	2003	10	19357	4.832001997004493	1.0	0.2808788492775411	0.27433982554968595
GOTERM_MF_DIRECT	GO:0004029~aldehyde dehydrogenase (NAD) activity	6	0.29469548133595286	0.016503071009668503	P49189, P43353, P51648, P47895, P49419, P48448	2018	15	18913	3.748860257680872	0.9999999999999718	0.30943258143128444	0.3001908616658701
GOTERM_MF_DIRECT	GO:0043878~glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity	4	0.19646365422396855	0.030480591237285432	P49189, P51648, P49419, P48448	2018	7	18913	5.355514653829817	1.0	0.4367991156723414	0.4237533820842608
KEGG_PATHWAY	hsa00410:beta-Alanine metabolism	10	0.4911591355599214	0.04806628898378637	Q05329, Q12882, P49189, Q02252, Q08426, P43353, P51648, P49419, P48448, P80404	1311	31	8205	2.0188971728057874	0.9999999540695765	0.15553525586262948	0.11109661133044964
INTERPRO	IPR012394:Aldehyde dehydrogenase NAD(P)-dependent	3	0.14734774066797643	0.05699349509741425	P43353, P51648, P48448	2006	4	19139	7.155658025922234	1.0	0.9264756528626176	0.9158722119142614
GOTERM_MF_DIRECT	GO:0004028~3-chloroallyl aldehyde dehydrogenase activity	3	0.14734774066797643	0.09133760795955442	P43353, P51648, P48448	2018	5	18913	5.623290386521308	1.0	0.7958094345258292	0.7720412594146576
GOTERM_MF_DIRECT	GO:0004030~aldehyde dehydrogenase [NAD(P)+] activity	3	0.14734774066797643	0.09133760795955442	P43353, P47895, P48448	2018	5	18913	5.623290386521308	1.0	0.7958094345258292	0.7720412594146576
KEGG_PATHWAY	hsa00340:Histidine metabolism	7	0.343811394891945	0.1257285016665952	P45381, P49189, P43353, P51648, P49419, P50135, P48448	1311	22	8205	1.9913667568129811	1.0	0.3194435264566085	0.2281739474690061
GOTERM_MF_DIRECT	GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	5	0.2455795677799607	0.13703112070568663	P51649, P43353, P51648, P47895, P48448	2018	19	18913	2.4663554326847845	1.0	0.9480935473179425	0.91977715337138
KEGG_PATHWAY	hsa00330:Arginine and proline metabolism	7	0.343811394891945	0.8314865827958327	P50440, P54886, P78540, P49189, P51648, P52788, P49419	1311	50	8205	0.8762013729977117	1.0	1.0	0.8314865827958327
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	9	0.44204322200392926	0.8597528270356586	P49189, P52790, P60174, P43353, P51648, P49419, Q01813, P52789, P48448	1311	67	8205	0.8407049421086786	1.0	1.0	0.8597528270356586
KEGG_PATHWAY	hsa00053:Ascorbate and aldarate metabolism	4	0.19646365422396855	0.8791271482939016	P49189, P51648, P49419, P54855	1311	30	8205	0.8344774980930588	1.0	1.0	0.8791271482939016
KEGG_PATHWAY	hsa00620:Pyruvate metabolism	6	0.29469548133595286	0.8901907307941886	P48163, P49189, Q13085, Q04760, P51648, P49419	1311	47	8205	0.7989678173231413	1.0	1.0	0.8901907307941886

Annotation Cluster 56	Enrichment Score: 1.5499733503970605
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0061077~chaperone-mediated protein folding	12	0.5893909626719057	0.0015232432352129776	P50990, P68106, P50991, P68400, Q12931, P78371, P49368, P48643, Q08752, Q13451, Q02790, P62942	2003	39	19357	2.9735396904643037	0.9999554271977643	0.06141567203570362	0.05998587930571842
GOTERM_BP_DIRECT	GO:1901998~toxin transport	11	0.5402750491159135	0.009133699509830819	P50990, Q12983, Q05193, P51157, P50991, P78371, P58335, P49368, P48643, P61923, P45844	2003	42	19357	2.531048665097592	1.0	0.2218676658068936	0.21670245691029366
INTERPRO	IPR002194:Chaperonin TCP-1, conserved site	5	0.2455795677799607	0.009812819675188062	P50990, P50991, P78371, P49368, P48643	2006	9	19139	5.300487426609061	0.9999999999989394	0.3472992887572888	0.3433244757243013
GOTERM_BP_DIRECT	GO:1904851~positive regulation of establishment of protein localization to telomere	5	0.2455795677799607	0.014360208970975927	P50990, P50991, P78371, P49368, P48643	2003	10	19357	4.832001997004493	1.0	0.2808788492775411	0.27433982554968595
GOTERM_CC_DIRECT	GO:0005832~chaperonin-containing T-complex	5	0.2455795677799607	0.01751972650104668	P50990, P50991, P78371, P49368, P48643	2027	11	20587	4.616540341750011	0.9999999929544112	0.12743801057610668	0.11363822600336443
GOTERM_BP_DIRECT	GO:0007339~binding of sperm to zona pellucida	10	0.4911591355599214	0.01885794156331245	P50990, P50991, Q05996, P45880, P78371, P60852, P49368, P48643, Q12836, P54107	2003	40	19357	2.4160009985022466	1.0	0.32961274455874845	0.32193916727367716
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	9	0.44204322200392926	0.020209002185648653	P50990, Q04759, P50991, Q13315, Q13535, P78371, P51955, P49368, P48643	2003	34	19357	2.5581187042964966	1.0	0.3414230394963572	0.33347451164441827
GOTERM_BP_DIRECT	GO:1904871~positive regulation of protein localization to Cajal body	5	0.2455795677799607	0.020745748612841147	P50990, P50991, P78371, P49368, P48643	2003	11	19357	4.392729088185904	1.0	0.34342836242718394	0.3354331494857112
INTERPRO	IPR017998:Chaperone tailless complex polypeptide 1 (TCP-1)	5	0.2455795677799607	0.029854963277012373	P50990, P50991, P78371, P49368, P48643	2006	12	19139	3.975365569956796	1.0	0.6902713464109579	0.6823712451644806
GOTERM_CC_DIRECT	GO:0002199~zona pellucida receptor complex	4	0.19646365422396855	0.03650328255950049	P50990, P50991, P78371, P49368	2027	8	20587	5.078194375925013	1.0	0.21901969535700294	0.1953028733550676
GOTERM_BP_DIRECT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	5	0.2455795677799607	0.0615299957150626	P50990, P50991, P78371, P49368, P48643	2003	15	19357	3.2213346646696626	1.0	0.6062595679750996	0.5921454909969818
INTERPRO	IPR027413:GroEL-like equatorial domain	5	0.2455795677799607	0.06398178164398433	P50990, P50991, P78371, P49368, P48643	2006	15	19139	3.180292455965437	1.0	0.9722448993292401	0.9611176329563733
INTERPRO	IPR027410:TCP-1-like chaperonin intermediate domain	5	0.2455795677799607	0.078496754887588	P50990, P50991, P78371, P49368, P48643	2006	16	19139	2.9815241774675973	1.0	1.0	0.9889087656529517
INTERPRO	IPR002423:Chaperonin Cpn60/TCP-1	5	0.2455795677799607	0.078496754887588	P50990, P50991, P78371, P49368, P48643	2006	16	19139	2.9815241774675973	1.0	1.0	0.9889087656529517
INTERPRO	IPR027409:GroEL-like apical domain	5	0.2455795677799607	0.078496754887588	P50990, P50991, P78371, P49368, P48643	2006	16	19139	2.9815241774675973	1.0	1.0	0.9889087656529517
GOTERM_MF_DIRECT	GO:0044183~protein binding involved in protein folding	8	0.3929273084479371	0.28152272879677515	P50990, P54652, P50991, P78371, P49368, P48643, P50542, P48723	2018	50	18913	1.4995441030723489	1.0	1.0	0.9706510138740662

Annotation Cluster 57	Enrichment Score: 1.5163575053199154
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	28	1.37524557956778	0.002975945272091632	Q13115, Q13615, Q13614, P48454, Q06124, Q12923, Q05209, Q05923, P62714, P62136, P43378, Q13362, P56180, P49593, Q13202, Q12974, Q06190, Q12913, P67775, P63151, Q08209, P60484, P62140, P63098, P54829, P53041, Q13332, Q13496	2003	150	19357	1.8039474122150108	0.9999999968851094	0.10458776646088878	0.10215290214735928
INTERPRO	IPR003595:Protein-tyrosine phosphatase, catalytic	15	0.7367387033398821	0.004922991814937709	Q13115, Q13615, Q13614, Q13613, Q12974, Q06124, Q12923, Q12913, Q05209, Q05923, P60484, P54829, Q13332, P43378, Q13496	2006	63	19139	2.2716374685467406	0.9999989830254262	0.2414857037643129	0.23872191888575137
GOTERM_MF_DIRECT	GO:0004721~phosphoprotein phosphatase activity	12	0.5893909626719057	0.007756341603876536	Q05209, Q13115, Q05923, P67775, Q13202, P60484, P53041, Q12959, Q06124, P62136, Q13496, Q13332	2018	46	18913	2.444908863704917	0.9999995435718944	0.1939085400969134	0.18811713836601893
SMART	SM00404:PTPc_motif	15	0.7367387033398821	0.011797193407894754	Q13115, Q13615, Q13614, Q13613, Q12974, Q06124, Q12923, Q12913, Q05209, Q05923, P60484, P54829, Q13332, P43378, Q13496	1205	63	10374	2.0497925311203318	0.9975332905657996	0.33036936517670146	0.3257990379904625
UP_SEQ_FEATURE	ACT_SITE:Phosphocysteine intermediate	17	0.8349705304518664	0.012155695978478698	P51452, Q13115, Q13202, Q13615, Q13614, Q13613, Q12974, Q06124, Q12923, Q12913, Q05209, Q05923, P60484, P54829, Q13332, P43378, Q13496	1988	90	20516	1.949318131008272	1.0	0.9328127778800139	0.9277752822492931
INTERPRO	IPR016130:Protein-tyrosine phosphatase, active site	16	0.7858546168958742	0.012888435552647197	P51452, Q13115, Q13202, Q13615, Q13614, Q13613, Q06124, Q12913, Q05209, Q05923, P60484, P54829, Q13332, P43378, Q13496, P56180	2006	77	19139	1.9825199725498825	0.9999999999999998	0.4394642171366044	0.43443458375020555
GOTERM_MF_DIRECT	GO:0004725~protein tyrosine phosphatase activity	20	0.9823182711198428	0.01947105305522805	P51452, Q13115, Q13202, Q13615, Q13614, Q13613, Q12974, Q06124, Q12923, Q12913, Q05397, Q05209, Q05923, P67775, P60484, P54829, Q13332, P43378, Q13496, P56180	2018	108	18913	1.7355834526300333	0.9999999999999999	0.3318929498050236	0.3219804137041802
INTERPRO	IPR000387:Protein-tyrosine/Dual specificity phosphatase	17	0.8349705304518664	0.023922471278216867	P51452, Q13115, Q13202, Q13614, Q13613, Q12974, Q06124, Q12923, Q12913, Q05209, Q05923, P60484, P54829, Q13332, P43378, Q13496, P56180	2006	90	19139	1.802165725047081	1.0	0.6756285827666096	0.6678960667978932
GOTERM_BP_DIRECT	GO:0035335~peptidyl-tyrosine dephosphorylation	8	0.3929273084479371	0.02543365234595755	P51452, Q05209, P54829, Q06124, Q12923, Q12913, P43378, Q13332	2003	29	19357	2.6659321362783412	1.0	0.38646239784194697	0.37746532741135996
UP_SEQ_FEATURE	DOMAIN:Tyrosine specific protein phosphatases	12	0.5893909626719057	0.06137335926481479	P51452, Q05209, P60484, Q13614, Q13613, P54829, Q06124, Q12923, Q12913, P43378, Q13496, Q13332	1988	68	20516	1.821162267723991	1.0	1.0	0.9947164494540331
UP_KW_MOLECULAR_FUNCTION	KW-0904~Protein phosphatase	25	1.2278978388998034	0.08816583645613418	Q13115, Q13615, P48454, Q06124, Q12923, Q05209, Q05923, P60510, P62714, P62136, P43378, P56180, P51452, P49593, Q13202, Q12974, Q12913, P67775, Q08209, P60484, P62140, P54829, P53041, Q13332, Q13496	1484	143	11735	1.3824618777448965	0.999964464662941	0.425495993331778	0.3794964264850993
